Saliency,Classifier,Extractor,Concept Presence,Classes,Wall,Window,Roof,Facade,Tree,Vegetation,Rock,Ice,Mountain Peak,Boat,Beach,Water,Sky,Sidewalk,Streetlights,Car,WOE Score
gradcam,resnet,groundingdino,cas,street,0.8195973107111538,0.249565004455438,0.0660163057573515,1.0366551495842795,0.9160534687676264,-0.4838498310020405,-1.704956672711756,-8.388886053789818,-1.2432770867150962,-1.9708337743073605,0.6584891889404412,-1.5861929386232687,0.1286916180589259,0.9085824707841006,1.9298269884997743,3.302216812425974,19.341166917421013
gradcam,resnet,groundingdino,casp,buildings,-0.3143615659323782,0.5424769935883418,0.1913095238793429,1.698622362830775,0.1194663493423286,-0.7795792183162356,-1.9736848930650084,-7.899437481470618,-1.9029411322522476,-0.7555865259012686,-0.8576531532283058,-1.6070334290731887,-0.4213204166184461,-2.159566146193346,0.3752278816706429,-0.8593616304127656,13.486497584774314
gradcam,resnet,groundingdino,casp,forest,-2.2073848515193397,-1.5112169417497603,-1.0178251797450084,-2.35385321484118,-1.1430243562623437,0.7694643462906102,-2.5879414101801785,-2.374319770731918,-2.778708621924433,-8.814833710253911,-0.6871433822175703,-2.7078749336345966,-1.3481509836943038,-0.6840789737475537,-2.0503814251694408,-3.155908541554732,11.674827338839131
gradcam,resnet,groundingdino,casp,glacier,1.2165673032501367,0.0262384365114041,0.4643485101341902,-1.1583764499646847,-1.2272908300172367,-0.2690188889282228,1.1266142222641071,1.9024515273346367,0.7733677280279989,-0.5002911790774089,0.0361869532552276,0.5066416917559271,-0.2176725379425319,0.708493904559188,-2.1787089577681376,-2.2174185436190026,6.743172202909163
gradcam,resnet,groundingdino,casp,mountain,-1.2318931128363035,0.1095816206150641,0.30317510197522,-0.826932774112701,0.4058056933585456,0.3620541086936788,0.9977954051324596,0.9405428456551485,1.3404470773886377,-1.5046448915842343,0.1102354637676883,0.2179166128064911,0.3624960597086462,-1.27596224870261,-2.790989382481896,-1.250901106779894,7.187564293969794
gradcam,resnet,groundingdino,casp,sea,0.3513712293298263,-0.2295271341351594,-0.261632887878918,-0.9931402717130208,-0.0169441879468543,-0.317661062980934,0.3930687227866309,-0.9487242393071824,0.2282716315899193,2.6268364369419235,0.9478580256993576,1.5405116066784554,0.9405893420396424,0.1713590635809139,-0.0587286841460532,-3.565168520140326,10.415273295172828
gradcam,resnet,groundingdino,casp,street,0.0921029267135797,0.3541316172201829,-0.1514626020246463,0.5264976638525607,1.030028947486869,-0.259205906438656,-2.8479396344643044,-7.362548008565456,-1.3330917243120444,-1.5519877762209668,0.0617848791741653,-1.3703102016095536,0.0765986679378014,1.2266233279182943,2.020290360668325,3.404546776742459,19.01796188025961
gradcam,resnet,groundingdino,iou,buildings,-0.4352513846537955,-1.631602900269406,0.0177706956528529,1.7516065298817998,-0.160774464141352,-1.7457129013086103,-2.186314159808762,-8.746467574367658,-1.9357099089528969,-0.1645885189803382,-1.114089854948198,-2.1331017336755487,-0.2865951693448756,-1.542678950896,0.8620933988990673,-0.0712072177792104,11.533702108343949
gradcam,resnet,groundingdino,iou,forest,-2.613473082327064,-0.7745122793495196,-0.7141854487577053,-2.4713575973144604,0.5857148797266373,1.53403789014204,-3.496911459093319,-3.233426443642715,-3.573480774620478,-7.458883418100146,-0.6732713602266238,-2.712832311576016,-1.513349404105791,-0.6056122137395334,-6.0141114416496855,-6.977454640372726,13.912186309832812
gradcam,resnet,groundingdino,iou,glacier,0.8850530489337126,0.6425485146794359,0.2131687777149675,-1.324487527669405,-0.7234589622239,-0.4961117650157534,1.2868625702328602,2.186645301847764,1.0637998980109649,-0.5339053457301977,-0.1155292024340681,0.650654103728468,-0.2439721432932353,0.6600737696222508,-6.005304950166835,-6.968648148889875,15.99032005012913
gradcam,resnet,groundingdino,iou,mountain,-0.3877540968770587,1.0596708276547857,0.3712424806985017,-1.2197395975569,0.0117397581171736,0.5273285210993706,1.1778452601174272,0.812950509642266,1.6125161172752955,-1.763317405183207,0.1484152727867038,0.3755669459516451,0.6421109775755889,-1.3039593685286552,-5.756546139347916,-1.2629848990830257,11.521558758038278
gradcam,resnet,groundingdino,iou,sea,0.361654994005838,0.4016596740292706,0.2878314439994136,-1.7496946419541262,-0.0590092848417962,-0.8455338897908358,-0.0455441722066944,-1.5365938492646354,-0.717924614385482,1.5210546277556103,0.9526351700218868,1.4924522850777902,0.8409437618292014,0.4665096531879258,-5.727601015494795,-6.690944214217836,12.62712353982083
gradcam,resnet,groundingdino,iou,street,0.4087145527306721,-2.501248582518219,-0.4850213752895238,0.8260764363179292,0.0954632791645979,-1.9509458930634849,-3.055928468932035,-8.209578101462496,-2.4331750101038523,0.733841859847862,0.3318329606462185,-2.4072416481681334,-0.2453803093618474,0.9197647865479904,2.417052728889462,3.071741639708798,22.858329703090327
gradcam,vgg,florence,cas,buildings,0.0538413982656666,0.716569815956803,0.383717743644412,-1.021559640807033,-0.0843617211694585,-0.4043556895590026,-2.5105559313305923,-2.764459339121763,-1.5799056759680516,-0.7554751093855214,-1.2923346148240953,-1.5019533351497014,-0.4371336892188961,-0.3975958731654052,0.1263441734952637,-0.3771636663638849,6.170884913970726
gradcam,vgg,florence,cas,forest,-2.2638598564841383,-11.245674363119468,-3.201275317322136,-0.1350171218117042,0.0039140859162487,-0.8669370715579707,-1.8662650867354755,-2.664679843644932,-5.286400375012182,-2.0325128203972547,-0.7680656992847377,-2.049118869115674,-1.823028858089232,-0.7406404444399377,-1.9550750655756453,-10.275551081049576,4.27500067679537
gradcam,vgg,florence,cas,glacier,-0.3360953917158649,-2.923976416773637,-1.7962455403551985,0.1526023434348775,-1.263999118785088,-1.2753891884391415,0.8984242732154224,1.1584723924314786,0.6682862542108934,-0.1383411719063334,0.0233744375293056,0.3915515126403168,0.0214333968905542,-1.3366473588276635,-1.9627085693616877,-3.693500532320737,9.530784704575078
gradcam,vgg,florence,cas,mountain,-0.089841590282589,-2.3414642594089314,-1.1269902499508366,0.3771414392653287,0.4840728154683058,-0.0012358097207578,0.7650744840246848,0.3502453524618136,1.4697324201709838,-0.0056354196969237,-0.0273845059965904,0.351475923068379,0.5843766518306155,-1.048574236077188,-0.7194919394676309,-2.6743634406413688,2.400859182180067
gradcam,vgg,florence,cas,sea,-0.0136770102446068,-2.481654199699629,-0.3397901131742902,0.2445672775285703,-1.1738291559736649,-0.1893895006304196,1.0789261556858865,1.2165281493462643,0.3371441261525019,0.8417692631838507,0.9544315718204932,1.309578285739686,0.4283657483141994,-0.5102110935365896,0.0758546027929842,-3.3637639971695177,7.365420966391737
gradcam,vgg,florence,cas,street,1.318381893308739,2.304884379423438,1.9865933792049424,0.4250007610253221,1.0540905358277597,1.7292973417756623,-1.9932799371538392,-1.8133304390116272,-0.9585346020492967,1.0641757298553125,0.7237713244343951,-0.0995410355953394,0.6051837436869574,2.150292546574292,1.857419644336988,3.4205153217632938,10.030082343685038
gradcam,vgg,florence,casp,buildings,-0.2822009864833914,0.4877846024331892,0.1491344102278682,-1.1971779661318294,0.0222970118078016,-0.5645485980505833,-2.0482746278920736,-3.145056500993066,-1.5152147231153223,-0.9827462464889074,-1.1567429129445184,-1.4236513854474062,-0.6858083452365449,-0.352427771942956,-0.0790560684637853,-0.4104523610267845,5.617456639317779
gradcam,vgg,florence,casp,forest,-3.088222794824714,-9.93401925533283,-2.7224481537441645,-0.4259841282275636,-0.7669036600121162,-2.02031444196377,-1.872269526466364,-2.3818937815293504,-10.592183814419023,-2.281100620595299,-0.8264493993593649,-2.4720844586181694,-1.9815109684360293,-0.8018541349170367,-2.018701152426603,-9.119336994393496,2.982488126537448
gradcam,vgg,florence,casp,glacier,0.0057499114949568,-2.649626153387937,-2.2366292028752204,0.3348727809696246,-1.0527891458863354,-2.65389596920343,0.7582070760878892,1.2751055677888212,0.5619106051316513,0.0963456407791427,0.3413233599002363,0.3106622344334317,0.0791288302390134,-1.4972489871037455,-2.311721129857487,-9.046514994037269,15.7073068008857
gradcam,vgg,florence,casp,mountain,0.4776964156077294,-2.0356805843313066,-1.0880641850237986,0.5617413636845876,0.7547290081652753,0.3334982593148474,1.0068723273390066,0.1391651507384785,1.6179902388403105,0.1207638700942055,0.2416010629539879,0.4092805390223135,0.5700495459599828,-0.9599997337681684,-0.4254193254990208,-2.204066655731167,2.264452135835368
gradcam,vgg,florence,casp,sea,0.3210587354348295,-2.319889618236718,-0.2769895440550525,0.4868474453761373,-1.1107742133690497,-0.4561262792892648,0.9782552406467628,1.2357660057869766,0.1637420000561638,0.9679191237410728,0.6917206075689755,1.4340532446902985,0.4870204147510777,-0.3510980027940329,0.3044027749994644,-8.716778458886049,12.52359806001358
gradcam,vgg,florence,casp,street,0.8419750286360568,2.477692987848934,2.175369438540153,0.0573074434661415,1.105758468583947,2.1483841610733485,-2.818336839373016,-1.933970993863595,-0.8097101813726679,0.8236321742238841,0.4580949955877682,-0.3119946675225526,0.7376246799852528,2.1041723999937982,1.8385149478399263,3.4792229415332327,10.395136072518914
gradcam,vgg,florence,iou,buildings,0.2498291013366006,2.742740249811405,1.3968873118083345,-1.0366843708222973,-0.4552599484986455,-1.5084712565909888,-3.995825160312699,-4.323775331120138,-3.3249886509494324,-0.5957820589967522,-1.9174128971857,-2.322951302673644,-0.4785918747887048,-0.966637482314985,-1.2372789270469282,-0.2284989234476597,14.678956688132232
gradcam,vgg,florence,iou,forest,-3.1249676945936424,-7.930868744961366,-8.391237013312852,-0.1723226709644487,0.0839988599130543,0.5270302744214637,-3.302867148041463,-3.1864226169386893,-10.652264050943751,-8.071395041816984,-0.1836631871849456,-2.212264687472087,-3.0708131108298864,-0.7136751469154583,-6.446932287363682,-6.669701470419948,11.923001376853948
gradcam,vgg,florence,iou,glacier,-0.0781144276545249,-1.720524569436675,-1.243047624997874,0.3075930684199339,-1.099731705523107,-0.5057665910535956,1.1984316105863342,1.3642870241715097,0.8748458935433832,-2.573882097286233,0.3780987032343026,0.4473552264379135,-0.0088310784374208,-1.7259358359049128,-6.374110287007455,-6.596879470063721,16.767924938389474
gradcam,vgg,florence,iou,mountain,0.0338400537088365,-7.536776927701963,-1.8739816404983485,0.5634801261041993,1.0326488279030923,1.3883384661217222,0.9531548106327804,0.0839633313616712,2.188512153194591,-0.5777985818069675,0.0198971943825694,0.0294424780423137,0.7557763502672525,-1.587888851517372,-6.052840470104279,-6.275609653160545,10.399785895390613
gradcam,vgg,florence,iou,sea,-0.1489264637764387,-7.5283102094539185,-0.2739795916481298,0.1578311095664537,-1.1742193580905225,-0.4561797948003514,0.7890287630864095,1.264697171563853,-1.0056001568744288,1.6150654728506229,0.9348958363457832,1.8572443070289788,0.713482791603322,-0.3221015867695289,-0.5493647084577953,-6.267142934912501,11.619455116037406
gradcam,vgg,florence,iou,street,1.0457291151121146,0.1450426764020498,0.9288651790800576,0.122509214513649,0.6782803368423858,-0.875728599968502,-2.202749270447664,-1.9751937765393968,-3.966612316674996,1.2340908881902264,0.059137451877202,-1.0109843451294729,0.298672474585937,2.508153585316109,3.626320905910499,3.406817560072862,15.728457257898153
gradcam,vgg,groundingdino,cas,buildings,-0.3954570172700449,0.0091334257174739,0.3711724914311926,1.1225082507079327,0.1350520219405029,-1.264825420107975,-1.7429041378975556,-8.94619296660608,-1.5226960393228457,-1.2077932934883548,-0.8847690483254833,-1.8061544473510276,-0.4981106494902965,-1.167097267488655,0.3269187705276556,-0.409221764797929,13.76516447733691
gradcam,vgg,groundingdino,cas,forest,-2.330069294712714,-1.2053953806060744,-1.0904772631004738,-1.7951027199324332,-0.5746384818132757,1.1238020953503314,-1.9328678348043236,-1.6003116162271065,-3.483970527586227,-3.270561039945051,-0.5264442890808974,-2.631633737933155,-1.3427405660995344,-0.7416994473122824,-1.7591014525154645,-4.932145277481128,6.407364998322393
gradcam,vgg,groundingdino,cas,glacier,0.700866383769777,-0.0210792464062554,0.1512748806688457,-1.5248461046767547,-0.9685263492272294,-0.5789989334243615,0.8212680497380662,2.075465219095382,0.8330580330864846,-0.436311220179479,-0.4059213942220772,0.6620632122243993,-0.0122759242491392,0.5558139918788465,-2.3335488216505027,-2.907039220461206,7.973770506027172
gradcam,vgg,groundingdino,cas,mountain,-0.6418141530883257,0.4216185529227825,-0.0640823645647035,-0.9659922687687268,0.2396734759956083,0.5581654269818392,0.9034494048459994,0.8566568315540304,1.2574514616071146,-0.7336060203487538,0.012697679266526,0.2895466449619288,0.583753576563546,-0.4156441245736766,-1.0637227002549432,-1.8808852477376603,5.162691454524924
gradcam,vgg,groundingdino,cas,sea,0.4566556934796895,-0.0718878048320932,-0.0405778517124395,-0.8641793282462982,-0.1354535431002279,-0.3635800139857736,0.8930152714572624,-1.19775308071966,0.4226754085835227,2.5882713955900987,0.8272148392486691,1.5772226325251553,0.6743927814543704,0.2581516235265189,-0.5689395402652457,-2.916936652548101,9.659093301659762
gradcam,vgg,groundingdino,cas,street,0.7587331606804446,0.5969362409427676,0.2829348688145396,1.2090992420543287,0.9392265192040248,-0.5326216880990988,-1.7853214362032843,-8.076742488449657,-1.1466421070722397,-1.3641044117303984,0.8257290555750871,-1.5514670719700128,0.252369638593189,1.0246003468549258,2.0379898041189954,3.303208107623476,19.52105018537378
gradcam,vgg,groundingdino,casp,buildings,-1.5821624053266812,0.0469113790993389,0.2327288238725905,1.2155119537331638,0.1408463561790318,-1.172531108889853,-1.430358055306795,-7.504469624683175,-1.712046045231476,-1.0041216565953734,-0.982698387651882,-1.748899949677737,-0.7154115837885591,-1.1738583319506588,-0.0344271954501631,-0.2701142888401515,11.201542639227778
gradcam,vgg,groundingdino,casp,forest,-2.0209458852025994,-1.36975399374213,-1.4670562637426785,-1.8471167465306133,-1.0145774458470274,0.5123870785972291,-3.2861289893998893,-1.7717600258263233,-3.419074459816128,-8.796612855632072,-0.4805392737837008,-4.073535519527775,-1.5553889044339018,-1.065438397750755,-2.389533221511175,-9.15877372612632,10.531739494977295
gradcam,vgg,groundingdino,casp,glacier,1.1691984397920847,-0.2293866414802978,0.460211675754602,-1.117491728851396,-1.0003034472118986,-0.2365635544141597,0.7967969054668727,1.360965886460807,0.9911466404462704,-0.2753703227397166,-0.3300408008233688,0.5662856821331766,0.1248794794550978,0.231982776857667,-2.3167112211549483,-2.043926830731265,6.183068647514388
gradcam,vgg,groundingdino,casp,mountain,-0.4647178804363374,0.0918831754228781,0.140489554865266,-0.6867331693627743,0.2819761780126666,0.9064788958566335,1.1574526317684966,1.682235703363983,1.2959752815699588,-0.9951424449439412,-0.241801736505391,0.2612758207241115,0.4331588501810899,-0.2467437271513262,-0.7676990700947552,-1.3750144952741985,5.085187712009153
gradcam,vgg,groundingdino,casp,sea,0.7065372687460174,0.0039098113413034,-0.6316363565278102,-0.7501021676811259,0.0050816933975215,-0.2262254363072884,0.7415889543945575,-1.369201490318877,0.236646112085209,2.5387492042308826,1.1395440177936509,1.6460949501022604,0.8376328009112008,0.3688027471786606,-0.1807975314647327,-8.756215190618873,15.913553213399563
gradcam,vgg,groundingdino,casp,street,0.3813785613857854,0.9909159521771504,0.4714177731483449,0.8707133340680595,1.0314649545788368,-0.329487588835248,-2.7020341943251527,-6.635019146526751,-1.363504683741537,-1.38916644109014,0.5751957686070146,-1.0548081048085458,0.338040079445046,1.287556397766827,2.1864705081371,3.0748674550003736,18.14095672946806
gradcam,vgg,groundingdino,iou,buildings,-0.5989715238163948,-1.930983306354236,-0.1411368917873794,1.4640251365719767,-0.3193054841310998,-1.7598939933816038,-2.576972762764295,-8.840855173315017,-2.0886353017623334,-0.2590154578496948,-1.2200394382826276,-2.25772988530057,-0.5382385175527233,-1.712747773093991,0.4616608591461986,0.0589582363811653,11.239269856142661
gradcam,vgg,groundingdino,iou,forest,-2.396888108724061,-0.873495529660063,-0.831957994669092,-2.245244597791855,0.4330292670806082,1.461224382749162,-4.013860423786399,-3.13718164987042,-3.525667481144873,-7.67427308986117,-0.7104158563768119,-2.5815701025585054,-1.575896100831308,-0.7557174578099377,-5.755654848700891,-6.957009034409701,13.526700397454114
gradcam,vgg,groundingdino,iou,glacier,0.9294276472087694,0.675662607785758,0.4259619079242913,-1.278742681572454,-0.5592481746749993,-0.566649418627786,1.2261321748892036,2.254668489959592,1.1476696984004535,-0.4574587461799275,-0.1635452128179282,0.7227615786223165,-0.081071703017187,0.5766204324765862,-5.682832848344663,-6.884187034053474,15.540786936305455
gradcam,vgg,groundingdino,iou,mountain,-0.2417786318068917,1.1613907033557576,0.3636064877446061,-1.0216822113077693,-0.2043202028656745,0.6980715423563517,1.3716902121393584,0.906985789571905,1.6259634044874578,-0.3864898008766575,0.1612407731832168,0.4690400292175618,0.7205417005664612,-0.8962645158587979,0.2281793938371641,-6.562917217150298,4.224569265757533
gradcam,vgg,groundingdino,iou,sea,0.3511468730004405,0.5416131321922109,0.221665820900901,-1.5466671180449802,-0.0692581921343264,-0.7861847666584714,0.1148097443757059,-1.618387349695153,-0.5593290511905034,1.6986951597465347,1.0460652627242584,1.5455663396829804,0.8741079880806844,0.53656312077575,-5.353096313193444,-6.554450498902254,12.86996767019044
gradcam,vgg,groundingdino,iou,street,0.512485634125105,-2.169779070820696,-0.2851781234287291,0.9577009804514284,0.5941928064135698,-1.6755252876021136,-2.7334773588168666,-7.9714046951585935,-2.044677522150762,0.0538140485385822,0.5545733525950913,-2.4739841884581306,-0.0720862700332993,1.1421500635292303,2.021647145371633,3.1220426224908544,22.097932341878852
lime,resnet,florence,cas,buildings,0.4564794814309822,0.9498412033756544,0.5614542936880139,-0.7262777999276249,0.1741827253143708,-0.0535738779932717,-2.476161859581969,-1.8082543598857064,-1.2525369972083438,-0.4798042334018284,-0.7068295641212263,-1.1131065080917202,-0.2038762724238554,-0.3863023870696844,0.2754495871527926,-0.1856739009257606,5.415873417577976
lime,resnet,florence,cas,forest,-2.0880859636874494,-11.348253356514697,-3.151449138153242,-0.1651760142479372,-0.2408821252341098,-0.8773839066049143,-1.4108371964048918,-2.9518721858036168,-5.334627820276617,-2.1368923193205225,-0.9651832775600178,-1.773324087968693,-1.7627223820934774,-0.4704361432799575,-2.3852640905688647,-10.356766837663017,4.295862054879088
lime,resnet,florence,cas,glacier,-0.4227433866699932,-3.5308282677494023,-1.6901596651630526,0.0891281570569626,-1.2678242009639114,-1.195378384645608,0.9664447373872758,1.1074639987635315,0.5973173550682259,-0.4187415917506816,-0.269436353023613,0.1868606998183533,-0.0241483276838805,-0.9884272546946417,-2.189926801950271,-2.7318644094416134,8.661711285021864
lime,resnet,florence,cas,mountain,-0.4056874470081359,-3.19448665557855,-0.8236361909762648,0.2399122977904728,0.3592403163914941,0.1199439244257223,0.5943902284893521,0.3567740746959416,1.286666565609873,-0.0805619869397509,0.1339953076629572,0.3666939830632301,0.5365800662413118,-0.8912868658654458,-0.9282672425824214,-2.483105598622694,2.7121074880086065
lime,resnet,florence,cas,sea,-0.1631710430888964,-3.3489987568562785,-0.5603883979007,0.2137832436121289,-1.0055336018346956,-0.4138245938411948,0.9326972361241748,0.9880048854726096,0.3310568159333715,0.6569171557580695,0.7815238822289267,1.081429116610067,0.3768451255305367,-0.7840795881378528,0.2089221970673258,-10.070256411508128,13.768579996135667
lime,resnet,florence,cas,street,1.1778693364368682,2.256464026010873,1.8377407122335176,0.3214537691228296,1.036464881905778,1.4500812402004075,-3.564653010624185,-1.8816713880229152,-0.9416277292881337,1.1503884583734614,0.6391085660905733,0.0108841383110869,0.3694129092188964,1.9498882278053744,1.7690822333428209,3.2827936664070347,11.308576916813665
lime,resnet,florence,casp,buildings,0.3283916986930817,0.7686214846688063,0.2176451632699958,-0.8953472813102528,0.2513428476485453,-0.0692491563615185,-2.246245863976725,-2.0578675056834754,-1.2377211962057084,-0.5692248539687872,-0.3758353048311429,-0.8914687520108944,-0.364782142254191,-0.6661546316998115,0.0920633779149071,-0.2271588687143408,4.718747853021399
lime,resnet,florence,casp,forest,-2.2723389290758416,-10.748621871969789,-3.7541791559261375,-0.4105908542976002,-0.6850406709687595,-0.882570737282359,-1.2243115065745354,-2.925550642190437,-11.159540186112253,-2.018386715193814,-0.9645693076924332,-1.923276924489786,-1.9701437815328855,-0.4549644759813018,-1.995062380525177,-9.861510329672871,3.6785210966760884
lime,resnet,florence,casp,glacier,-0.2489097713612684,-3.720308624312124,-1.661745524323091,0.2916158795861701,-1.3395898051412702,-1.2088079083836107,0.7678578987599198,1.1797132548662654,0.5734532057850232,-0.4044291748533506,-0.1873387217496198,0.0606695716582359,-0.0081344349616634,-0.9256087575478508,-2.694699353109681,-2.825302173950916,9.12118377004821
lime,resnet,florence,casp,mountain,-0.2881305446510731,-3.288276231885253,-0.4370461235411855,0.3352728159737377,0.323192789579801,0.2075286963469118,0.6748703372898084,0.1811847358301621,1.2850112375512277,0.1061620363114492,0.2012022430094715,0.3888019702310143,0.6359249836118623,-0.7179202812798795,-0.7378554391136258,-2.234922981277492,2.424885504338441
lime,resnet,florence,casp,sea,-0.1896877802143735,-3.4426046896400844,-0.8166782110769413,0.2580543585707187,-0.9073589534155232,-0.6713400343901443,1.0031527930531867,1.0729467312167724,0.3100587768362433,0.6134405052740237,0.5401489993463211,1.0459757068974502,0.4379479159143513,-0.6479048228758115,0.4369614059282474,-9.57499990351798,12.69483007602469
lime,resnet,florence,casp,street,1.1791543295859876,2.4440649302582185,2.07599064066406,0.2529472920002016,1.218316181857177,1.502364022685574,-3.6759819599819457,-1.93701304010694,-0.7836555728898718,1.1001568367469108,0.566764788100877,0.118339873646994,0.3548008618365132,1.964821354295843,1.7077582147565682,3.302136670977264,11.219954635786195
lime,resnet,florence,iou,buildings,0.6622853101298822,2.759536475725257,1.2289137587291763,-0.8416436358868611,-0.1362701606935754,-1.4562454952991686,-3.577748755460556,-4.236834719361683,-3.728945144752705,-0.8643786510717122,-1.4361383330588893,-2.4017250591238684,-0.371063704438777,-1.3490512964364465,-0.0109453890872761,-1.1862786735501831,14.680857167655924
lime,resnet,florence,iou,forest,-2.6277243551997644,-7.621303143617923,-8.338854947517849,-0.2044474748143989,0.088260674586686,0.4217534451275309,-2.37054423440699,-3.445254671691581,-10.43017738209231,-7.883537664952608,-0.3714165791760437,-2.100097918755781,-2.565608981655263,-0.324040268104756,-6.236693913182335,-6.572524530048166,11.900921829902908
lime,resnet,florence,iou,glacier,-0.2370243503113818,-2.179025471536676,-1.0578971349434725,0.3498459404444063,-1.2040680922963745,-0.4234503848678872,1.2274286559223002,1.3606376080126463,0.89186544928873,-1.736455225067183,0.3996690818614699,0.3128884415925459,-0.1043136938201054,-1.780956617976595,-6.227887421699483,-6.563718038565314,16.33325516532311
lime,resnet,florence,iou,mountain,-0.2671556315774472,-7.363737841316153,-1.0043782424247507,0.4690428291758861,0.9625815104570457,1.1180669180007308,0.5643574478445788,0.0554086358847945,1.9898153230050413,-2.1983949697725143,0.1437524471576199,0.1625646898136892,0.7170346288877794,-1.6359015563918091,-5.979128610880565,-6.314959227746396,11.533397621370744
lime,resnet,florence,iou,sea,-0.5103250979051617,-7.334792717463033,-0.3347161997458867,0.0569882142298849,-1.689120194715989,0.0092004369103744,0.8468708026403173,1.156355664831455,-0.8394586860575992,1.0358142635349594,0.7123147499581595,1.75082904042203,0.6812604855314801,-0.4175660660889049,0.9093188455085268,-6.286014103893276,11.416563239313344
lime,resnet,florence,iou,street,1.0144883327941074,0.3621631770574858,1.0302099711362418,-0.0331085027087447,0.5699756486868093,-0.9193560223940064,-2.632615710272029,-3.004271681530297,-3.887105365455079,1.98902762339195,-0.0484005282593835,-1.208425162498098,0.1267192630861966,2.418848840488825,1.9092092146893205,4.455844367194786,16.515462496358616
lime,resnet,groundingdino,cas,buildings,-0.0310176261454226,0.389840673814376,0.6485599016757179,1.3368045263987154,0.2096412709354278,-0.8836095707387359,-1.4514705976020286,-8.384765077022712,-1.434093449145381,-1.3377897185634524,-0.7424308052386677,-1.0030557508243432,-0.3681402290806292,-0.8535261197085517,0.6060282889422112,-0.5581509643930247,13.529722953276437
lime,resnet,groundingdino,cas,forest,-3.730004491254721,-1.0171920750023906,-1.576230209972774,-1.8097524915788328,-0.9778765958539086,1.0320301377206629,-2.005045999581921,-1.445133837703505,-2.5311289074335184,-9.845425162247988,-0.3474294477747468,-3.1252913802830573,-1.3992266523274783,-0.815762159005768,-1.8537614497598307,-2.1809005376681867,13.67549038074549
lime,resnet,groundingdino,cas,glacier,0.418080896042416,-0.2833337658351769,-0.1626431414381874,-1.7526387442580726,-0.992410093964589,-0.4666405993978773,0.8017192578790264,2.544286978568865,0.7340821969724147,-0.7780980430544671,-0.3425151384187845,0.6058400686180916,0.0140445217470164,0.5980666583252477,-2.797855458474185,-3.637775937027168,9.958325295134449
lime,resnet,groundingdino,cas,mountain,-0.927253374740416,0.2710765577770611,0.0070313550673122,-0.9567828427704036,0.302436234800185,0.528234968522185,0.6845280692987816,0.0246678233318624,1.087788905803329,-0.7731294759646732,0.025737506543614,0.040027066294455,0.4720914611539439,-0.3655442243361058,-0.9509172745014772,-1.5254877724417275,4.768944928716012
lime,resnet,groundingdino,cas,sea,0.6377042456596853,-0.4811082983124612,0.0891726801380947,-0.826575113566753,-0.0196892501430159,-0.6486651668196708,0.8035495546621366,-1.1586234115486147,0.4358095833918627,2.952708153877168,0.5738612423600908,1.5278484972471098,0.6667286866668143,0.1593132163250341,-0.405445567938361,-2.5422646213536875,9.282410646871467
lime,resnet,groundingdino,cas,street,0.7016830385669997,0.6494145316043647,0.2305278005602209,1.0736884845810948,0.9034910507102838,-0.6007710194692433,-1.2779792021150056,-7.847875604117549,-1.065456266066107,-9.404442172086704,0.6809098764279518,-2.458755284008057,0.0755401518778997,0.7620171876815676,1.7843027844919708,3.249526267644416,19.054915834108904
lime,resnet,groundingdino,casp,buildings,-0.5085860633654276,0.3051575764215268,0.4263560298589351,1.3731772632479984,0.0040539345545851,-0.6315415730162164,-1.219792793992556,-7.87839404095451,-1.442728332237064,-1.302941523526149,-0.8165540306967987,-1.5389903177318842,-0.5806314382227167,-0.9037646531234024,0.549610057213449,-0.735702812128,12.628917525176472
lime,resnet,groundingdino,casp,forest,-9.135991653457122,-1.2937349914016465,-1.4572351368387562,-2.0203768295521423,-0.998748884691957,0.881543459779661,-1.8925369960567364,-1.6399511771534936,-2.641101419745381,-9.316459616120184,-0.5037133110866467,-3.791271643216151,-1.50799092593433,-0.7055480684863285,-1.6976913392185031,-2.1627440437424448,18.467206095884173
lime,resnet,groundingdino,casp,glacier,0.4254249366308338,-0.1446876686406009,-0.1288148863931968,-1.6230134327647725,-0.8384490218098009,-0.350043353767359,0.7329384359078144,2.786829987376916,0.8132044660351095,-0.8681190643897789,0.0247667607953467,0.6853798288180609,0.0050192925157164,0.498377950237854,-2.6297346017707333,-3.7824651517333,10.065802355697677
lime,resnet,groundingdino,casp,mountain,-1.0141090098818657,0.1511953690673688,-0.0455533548180804,-0.8197231714572195,0.2839915835446298,0.4389972853013428,0.7859010455568141,0.1452473175454038,1.0206539528512582,-1.1133219697732246,0.1352499064251808,-0.053396173756059,0.5274102916068655,-0.1562847679019041,-0.6772832146388306,-1.08479433932111,4.597389885628741
lime,resnet,groundingdino,casp,sea,0.8419497016090954,-0.6452845783196568,0.2498054102524431,-0.8522635558916614,0.1308713544279121,-0.6804083378998129,0.6970376059353698,-7.495977132055742,0.4005173220443947,3.10448220162115,0.53011199232388,1.6913760173339034,0.7747546967028835,0.156056959695132,-0.3439664486209377,-2.240599747028593,15.55037347294311
lime,resnet,groundingdino,casp,street,0.8860865849296793,0.903422036918615,0.3796625238357458,1.003992174331894,0.9448297399578408,-0.3912011401612816,-1.3031662752022288,-7.341504568049348,-0.949940672779994,-8.8754766259589,0.4845738674250863,-3.350288653054867,0.0842495348009444,0.7243007108100752,1.7022869568514538,3.217287677048713,19.034028155509862
